created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Wed Aug 16 16:13:16 +0000 2023,1.69185E+18,@LiarRonin @kejungkal @EwoRahmadi @kompascom Seinget saya blio ngomong dlm konteks kendaraan pribadi. Krna utk jadi kendaraan pribadi mmg ga efektif. Kendaraan listrik (pribadi) sama aja ga ramah lingkungan,0,0,0,0,in,1.20388E+18,1.6918E+18,antarabiz,https://twitter.com/antarabiz/status/1691798744633860582
Wed Aug 16 15:56:23 +0000 2023,1.69184E+18,@abigailimuriaa Sekalian jual kendaraan listrik sih sepertinya,0,0,0,0,in,2280138415,1.69167E+18,biasaaa,https://twitter.com/biasaaa/status/1691796310528266262
Wed Aug 16 15:48:58 +0000 2023,1.69184E+18,@abigailimuriaa kendaraan listrik?,0,0,0,0,in,79237556,1.69179E+18,kompasmuda,https://twitter.com/kompasmuda/status/1691794643480949014
Wed Aug 16 15:36:20 +0000 2023,1.69184E+18,@abigailimuriaa Biar pada beli kendaraan listrik. Kalau beli kendaraan listrik kan harus naikin daya listrik dulu. Biaya listrik rumah tangga jadi bengkak. PLTU butuh batubara lebih banyak. Lebih cuan deh.,0,0,0,0,in,524251195,1.69167E+18,bayuola,https://twitter.com/bayuola/status/1691793227756793992
Wed Aug 16 15:30:38 +0000 2023,1.69183E+18,Dengan tumbuhnya pelanggan yang menggunakan home charging ini menjadi sinyal positif pertumbuhan kendaraan listrik di Indonesia.  #PLNAkselerasiEBT #PLNDukungEkosistemKBLBB #PLNElectrifyingYou,0,0,0,0,in,155456716,1.69179E+18,KompasKlasika,https://twitter.com/KompasKlasika/status/1691793157019619819
Wed Aug 16 15:30:35 +0000 2023,1.69183E+18,@abigailimuriaa Mendukung subsidi sales kendaraan listrik yang kebetulan owner-nya adalah para pejab,0,0,0,0,in,1.60396E+18,1.69179E+18,dikstyani,https://twitter.com/dikstyani/status/1691793010324131995
Wed Aug 16 15:05:40 +0000 2023,1.69183E+18,Sekarang beralih ke kendaraan listrik jadi jauh lebih mudah. Jadi tunggu apa lagi! Yuk,0,0,0,0,in,255866913,1.69179E+18,hariankompas,https://twitter.com/hariankompas/status/1691791061486538887
Wed Aug 16 14:45:27 +0000 2023,1.69182E+18,Solusi dari pemerintah mengatasi polusi udara perkotaan adalah kendaraan listrik.  Sementara beberapa pembangkit listrik berbahan bakar batubara berada di sekeliling perkotaan.  Mungkin logikanya kudu sedikit diservis.,0,0,0,1,in,1.26172E+18,1.69179E+18,tpiboonggg,https://twitter.com/tpiboonggg/status/1691789108400791641
Wed Aug 16 14:41:16 +0000 2023,1.69182E+18,Apa biar pada pake kendaraan listrik?🙃,0,0,0,0,in,1.27277E+18,1.69179E+18,Virsi6,https://twitter.com/Virsi6/status/1691788940167246271
Wed Aug 16 14:40:27 +0000 2023,1.69182E+18,Andhika mengatakan mineral nikel adalah bahan yang digunakan dalam pembuatan baterai kendaraan listrik,0,0,0,1,in,822947941,1.69179E+18,akufelfel,https://twitter.com/akufelfel/status/1691787975896821915
Wed Aug 16 14:36:42 +0000 2023,1.69182E+18,@lelah_hidup Intinya beli kendaraan listrik,0,0,0,1,in,1070022894,1.69179E+18,viavianiii,https://twitter.com/viavianiii/status/1691787198558019843
Wed Aug 16 14:36:37 +0000 2023,1.69182E+18,@abigailimuriaa Karena kendaraan listrik gak si? Tp kaya blunder gitu loh karena buat nge-charge kendaraannya kan butuh listrik. Jadi ujung2nya pembangkit listrik yg pake batu bara tetep jalan terus,0,0,0,1,in,2309824208,1.69179E+18,canputtt,https://twitter.com/canputtt/status/1691786315053035683
Wed Aug 16 14:33:41 +0000 2023,1.69182E+18,Andhika mengatakan mineral nikel adalah bahan yang digunakan dalam pembuatan baterai kendaraan listrik,0,0,0,1,in,1.60557E+18,1.6914E+18,SyairHak,https://twitter.com/SyairHak/status/1691785415630737904
Wed Aug 16 14:27:20 +0000 2023,1.69182E+18,Andhika mengatakan mineral nikel adalah bahan yang digunakan dalam pembuatan baterai kendaraan listrik,0,0,0,0,in,1.60382E+18,1.69144E+18,kenshin2023,https://twitter.com/kenshin2023/status/1691783727750549588
Wed Aug 16 14:20:09 +0000 2023,1.69182E+18,@abigailimuriaa penjualan kendaraan listrik,0,0,0,0,in,1.67186E+18,1.69145E+18,AJegrik74528,https://twitter.com/AJegrik74528/status/1691781206743060869
