created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Sun Aug 13 23:46:19 +0000 2023,1.69087E+18,@Avocado2Juice Ada buzzer kendaraan listrik,0,1,1,1,in,961401780,1.69087E+18,bangsachiro,https://twitter.com/bangsachiro/status/1690872442355621888
Sun Aug 13 23:46:14 +0000 2023,1.69087E+18,@tempodotco Kalo pernyataan ini utk mengendorse perbaikan yg masif buat kendaraan umum sih bagus... Cm kalo biar jualan kendaraan listrik pejabrut makin laku yaaa...gimana ya...,0,0,3,47,in,242222324,1.69087E+18,Reza_M67M,https://twitter.com/Reza_M67M/status/1690872419601510400
Sun Aug 13 23:45:47 +0000 2023,1.69087E+18,@tempodotco Yaa berarti bukan ganti kendaraan listrik dong solusinya? Kan penggeraknya ttp motor wkwk,0,0,0,0,in,961401780,1.69087E+18,bangsachiro,https://twitter.com/bangsachiro/status/1690872305524838402
Sun Aug 13 23:37:42 +0000 2023,1.69087E+18,@tempodotco Kalau yg yg menyumbang kendaraan listrik itu baru aneh 🤭,0,0,0,0,in,1.35771E+18,1.69087E+18,wahyugaban,https://twitter.com/wahyugaban/status/1690870271853666304
Sun Aug 13 23:32:28 +0000 2023,1.69087E+18,Dengan tumbuhnya pelanggan yang menggunakan home charging ini menjadi sinyal positif pertumbuhan kendaraan listrik di Indonesia.  #PLNAkselerasiEBT #PLNDukungEkosistemKBLBB #PLNElectrifyingYou,0,0,6,1,in,1.26083E+18,1.69087E+18,uip3b_sulawesi,https://twitter.com/uip3b_sulawesi/status/1690868956113059840
Sun Aug 13 23:26:34 +0000 2023,1.69087E+18,Biar kendaraan listrik laku polusi pun jadi alasan...,0,1,0,2,in,1.08457E+18,1.69087E+18,_bangagoengDuA,https://twitter.com/_bangagoengDuA/status/1690867471379820544
Sun Aug 13 23:00:32 +0000 2023,1.69086E+18,@tvOneNews Menurut anies kendaraan listrik lebih tinggi polusi udaranya pak. Mana yg benar ini??,0,0,0,0,in,1.54083E+18,1.6907E+18,AndiUdi92142360,https://twitter.com/AndiUdi92142360/status/1690860919042322432
Sun Aug 13 22:44:01 +0000 2023,1.69086E+18,@TaofikMunandar @tempodotco Tenang Bang.. ini ke kendaraan listrik solusinya Bang.. diskon kemarin tidak dapat target soalnya.,0,0,0,0,in,1.2926E+18,1.69062E+18,Tester00280120,https://twitter.com/Tester00280120/status/1690856764324102144
Sun Aug 13 21:13:34 +0000 2023,1.69083E+18,Beberapa yang bisa kita lakukan untuk selamatkan bumi! Beralih pada kendaraan listrik,0,1,0,0,in,1100294515,1.69047E+18,Faudzull_,https://twitter.com/Faudzull_/status/1690832948751441920
Sun Aug 13 21:09:23 +0000 2023,1.69083E+18,@nyuninyunn Sudah berita kalau solusi mengurangi polusi adalah menggunakan kendaraan listrik belum?,0,0,0,0,in,1.56752E+18,1.69054E+18,DenyNurdin3,https://twitter.com/DenyNurdin3/status/1690820814680272896
Sun Aug 13 20:21:10 +0000 2023,1.69082E+18,@kpgnj Layanan transportasi umum dibikin murah. Kalo kendaraan listrik mah itu jualan orang tertentu,0,0,0,0,in,4717099428,1.6907E+18,4rianto87,https://twitter.com/4rianto87/status/1690803782450573312
Sun Aug 13 19:13:30 +0000 2023,1.6908E+18,@tvOneNews Ujung ujungnya bisnis pejabat makin naik....  Harusnya transportasi umum yang dikejar suapaya terintegrasi.....  Sudah jadi rahasia umum pengusaha kendaraan listrik,0,0,0,0,in,247191768,1.6908E+18,krilido,https://twitter.com/krilido/status/1690802833493504000
Sun Aug 13 19:09:43 +0000 2023,1.6908E+18,Kendaraan listrik harga lcgc dong. Kendaraan listrik kok harga subaru wrx,0,0,0,1,in,1.57076E+18,1.69079E+18,Naurapss,https://twitter.com/Naurapss/status/1690792888119296000
Sun Aug 13 18:30:12 +0000 2023,1.69079E+18,Wahhh kini kendaraan listrik makin diminati masyarakat dan pelanggan Home Charging PLN semakin melonjak naik #PLNuntukIndonesia  Amanda Manopo CONGRATULATIONS JUNGKOOK Besok Senin #meteor Enzo LOVE V AGAIN Chelsea #CHELIV https://t.co/j22w5BSkLX,0,0,2,1,in,716413710,1.69079E+18,Lanoko_,https://twitter.com/Lanoko_/status/1690790888803602432
Sun Aug 13 18:22:15 +0000 2023,1.69079E+18,Kenapa kereta cepat &amp  kendaraan listrik yg disubsidi? akal sehat mana yg mau terima?,0,0,0,0,in,1.63354E+18,1.69044E+18,OlopanAruan3,https://twitter.com/OlopanAruan3/status/1690776001008328704
Sun Aug 13 17:23:06 +0000 2023,1.69078E+18,@PJatiwarna @detikcom Solusinya: jadi sales kendaraan listrik lord cs,0,0,0,0,in,1.63133E+18,1.69077E+18,Bidiknews24Com,https://twitter.com/Bidiknews24Com/status/1690774620746756096
Sun Aug 13 17:17:37 +0000 2023,1.69077E+18,Potensi dan Perkembangan Dalam Mobilitas Ramah Lingkungan: Potensi besar mobilitas kendaraan listrik di Indonesia dan dampaknya terhadap transportasi berkelanjutan https://t.co/SRiDiIApMr https://t.co/vnDiOxsD5r,0,0,0,0,in,90559369,1.69077E+18,sukarja,https://twitter.com/sukarja/status/1690766437886185472
Sun Aug 13 16:45:06 +0000 2023,1.69077E+18,Maraknya Penggunaan Kendaraan Listrik dan Upaya PLN Menggapai Net Zero Emission 2060 https://t.co/qNATksuSiv #pln #motorlistrik #ebt #NetZeroEmission #kompasiana,0,0,0,0,in,551848717,1.69077E+18,kumisritmis,https://twitter.com/kumisritmis/status/1690766416692342784
Sun Aug 13 16:45:01 +0000 2023,1.69077E+18,Solusinya adalah kendaraan listrik 🤭,0,0,1,1,in,90559369,1.69077E+18,sukarja,https://twitter.com/sukarja/status/1690766189860130817
Sun Aug 13 16:44:07 +0000 2023,1.69077E+18,Maraknya Penggunaan Kendaraan Listrik dan Upaya PLN Menggapai Net Zero Emission 2060 https://t.co/qNATksuSiv #pln #motorlistrik #ebt #NetZeroEmission,0,0,0,0,in,1.65037E+18,1.68997E+18,lupaabsen,https://twitter.com/lupaabsen/status/1690765966081495040
Sun Aug 13 16:43:13 +0000 2023,1.69077E+18,@kompascom Kendaraan listrik yang listriknya tidak diproduksi dari fosil,0,0,0,0,in,1.6663E+18,1.69076E+18,erakinimedia,https://twitter.com/erakinimedia/status/1690755602514165760
Sun Aug 13 16:30:00 +0000 2023,1.69076E+18,Lebih Hemat Pakai Kendaraan Listrik,0,0,0,0,in,1.68335E+18,1.69055E+18,siskadani2727,https://twitter.com/siskadani2727/status/1690753401603403776
Sun Aug 13 16:30:00 +0000 2023,1.69076E+18,Lebih Hemat Pakai Kendaraan Listrik,0,0,0,0,in,1.36791E+18,1.69029E+18,mnintyst,https://twitter.com/mnintyst/status/1690751255860428800
Sun Aug 13 16:02:03 +0000 2023,1.69076E+18,Budi Karya Sumadi mengajak masyarakat untuk beralih menggunakan kendaraan listrik agar tercipta kualitas udara yang baik https://t.co/tXj6WBZHEe,0,0,0,2,in,231355136,1.69075E+18,SINDOnews,https://twitter.com/SINDOnews/status/1690750054179680257
Sun Aug 13 16:00:16 +0000 2023,1.69076E+18,Kendaraan listrik makin banyak peminatnya,0,0,0,1,in,255372381,1.69061E+18,chorzleth,https://twitter.com/chorzleth/status/1690747829659279360
Sun Aug 13 15:53:18 +0000 2023,1.69075E+18,@bluevelyz Yap betul sekali Kendaraan listrik bukan sebuah solusi juga,0,1,0,2,in,78238549,1.69074E+18,bfndrk,https://twitter.com/bfndrk/status/1690737748288921600
Sun Aug 13 15:44:46 +0000 2023,1.69075E+18,@txtdrpemerintah orang mah energi terbarukan dulu anjing baru kendaraan listrik percuma aja kendaraan listrik tapi masih pake pltu,0,0,4,43,in,1.60473E+18,1.6907E+18,Hamba60455437,https://twitter.com/Hamba60455437/status/1690732140521291776
Sun Aug 13 15:40:00 +0000 2023,1.69075E+18,Kendaraan listrik jadi solusi atasi polusi di Jakarta? https://t.co/eW1au3F6wS,0,0,0,0,in,1.60473E+18,1.69073E+18,Hamba60455437,https://twitter.com/Hamba60455437/status/1690731129123573760
Sun Aug 13 15:31:09 +0000 2023,1.69075E+18,@abu_waras Jualan kendaraan listrik dan pindah ibukota jdi laku 🤣🤣🤣,0,0,0,2,in,9.76785E+17,1.69042E+18,affanbachtiar_,https://twitter.com/affanbachtiar_/status/1690724479717220352
Sun Aug 13 15:29:57 +0000 2023,1.69075E+18,Lebih Hemat Pakai Kendaraan Listrik,0,1,0,0,in,193997863,1.69001E+18,daffana,https://twitter.com/daffana/status/1690723494391431168
Sun Aug 13 15:26:30 +0000 2023,1.69075E+18,Nggawe kendaraan listrik jare pemborosan,0,0,0,0,in,9.33493E+17,1.69072E+18,ASThriftshop,https://twitter.com/ASThriftshop/status/1690719923495116801
Sun Aug 13 14:51:06 +0000 2023,1.69074E+18,Mestinya kita semua beralih ke kendaraan listrik!,5,27,8,26,in,311312187,1.69072E+18,doktermarket,https://twitter.com/doktermarket/status/1690719748403945472
Sun Aug 13 14:40:28 +0000 2023,1.69074E+18,@kompascom Subsidi itu mestinya di lakukan untuk membantu kepentingan rakyat kecil . Untuk tiket kereta cepat &amp  kendaraan listrik mestinya tidak perlu di berikan subsidi . Karena yg naik kereta cepat &amp  bisa membeli kendaraan listrik pastilah orang,0,0,0,0,in,9.15072E+17,1.69054E+18,Penduduk_RI,https://twitter.com/Penduduk_RI/status/1690719240029143040
Sun Aug 13 14:28:49 +0000 2023,1.69073E+18,@tvOneNews dikiranya dengan kendaraan listrik Tdk menimbulkan polusi..?? tanya ahli dulu https://t.co/UByGD5sV6F,0,1,0,3,in,848614550,1.69072E+18,e100ss,https://twitter.com/e100ss/status/1690718295014686720
Sun Aug 13 14:24:48 +0000 2023,1.69073E+18,dikiranya dengan kendaraan listrik Tdk menimbulkan polusi..?? tanya ahli dulu https://t.co/68JnJnSrbM,0,0,0,0,in,158701260,1.69072E+18,denihar26,https://twitter.com/denihar26/status/1690718139473072128
Sun Aug 13 14:15:21 +0000 2023,1.69073E+18,Lebih Hemat Pakai Kendaraan Listrik,0,0,0,3,in,1.65504E+18,1.6907E+18,MONDOSI69240813,https://twitter.com/MONDOSI69240813/status/1690715205033156609
Sun Aug 13 13:58:22 +0000 2023,1.69072E+18,@txtdrjkt Kata orang solusinya adalah Kendaraan LISTRIK.  Sukar dipercaya kalo yg bilang pedagang juga..,0,0,0,0,in,1.34426E+18,1.6907E+18,dimsumhunter,https://twitter.com/dimsumhunter/status/1690714843228299265
Sun Aug 13 13:54:27 +0000 2023,1.69072E+18,@masekoID Ada bisnis di balik kendaraan listrik,0,0,0,1,in,1.5808E+18,1.69071E+18,Sunshinee2001,https://twitter.com/Sunshinee2001/status/1690713844493262848
Sun Aug 13 13:42:29 +0000 2023,1.69072E+18,@tvOneNews Kendaraan listrik dgn jarak tempuh 200 km harganya 85 juta,0,1,0,0,in,82580829,1.69071E+18,adam_virgian,https://twitter.com/adam_virgian/status/1690711364216696832
Sun Aug 13 13:40:16 +0000 2023,1.69072E+18,@doktermarket Kalau punya perusahaan batu bara+perusahaan kendaraan listrik sih bisa kayaknya,0,0,0,0,in,1.30987E+18,1.69065E+18,Wargabumidatar,https://twitter.com/Wargabumidatar/status/1690709213813903361
Sun Aug 13 13:39:34 +0000 2023,1.69072E+18,Bisakah mengurangi polusi udara dengan beralih dari kendaraan bensin ke kendaraan listrik yg sumber energinya PLTU (batubara) ?,0,0,0,4,in,720101532,1.6907E+18,JefferyHS,https://twitter.com/JefferyHS/status/1690708572282421248
Sun Aug 13 13:37:33 +0000 2023,1.69072E+18,@CNNIndonesia Listrik masih pake batubara aja kampanye green kendaraan listrik 😩😩😩,0,0,0,0,in,1312789141,1.69029E+18,Aji_Leonidas,https://twitter.com/Aji_Leonidas/status/1690706521905324032
Sun Aug 13 13:33:48 +0000 2023,1.69072E+18,PLN Berkomitmen Mudahkan Masyarakat Menggunakan Kendaraan Listrik https://t.co/SSDLOI9i3l,0,0,0,0,in,1.60665E+18,1.69054E+18,ChasanAmp,https://twitter.com/ChasanAmp/status/1690704948718440448
Sun Aug 13 13:33:11 +0000 2023,1.69072E+18,di Indonesia yg lewat iklan kendaraan listrik,0,0,0,0,in,1.54207E+18,1.69063E+18,watonsuloyo99,https://twitter.com/watonsuloyo99/status/1690703726674354176
