created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Aug 08 23:42:04 +0000 2023,1.68906E+18,Apresiasi Produsen Kendaraan Listrik,0,0,1,6,in,242222324,1.68904E+18,Reza_M67M,https://twitter.com/Reza_M67M/status/1689052852751302656
Tue Aug 08 23:15:55 +0000 2023,1.68905E+18,@VIVAcoid Yg diributi kendaraan plat B. Kendaraan massal diurus asal. Kementriannya pada saling jegal waktu KAI mau nambah kereta commuter bekas Jepang. Bentar lagi keluar kebijakan wajib pake kendaraan listrik. bilang aja pada mau bisnis kan!,0,0,0,0,in,60314320,1.68899E+18,gallantpratama,https://twitter.com/gallantpratama/status/1688994744813162496
Tue Aug 08 19:25:01 +0000 2023,1.68899E+18,Baru cek ternyata banyak banget PLTU dan juga industrial area disekitaran jakarta. Trus solusinya dengan jualan kendaraan listrik yg diiming2i subsidi. Hmmm,0,0,0,0,in,4848421215,1.6889E+18,diyasprdn,https://twitter.com/diyasprdn/status/1688902075688919040
Tue Aug 08 16:53:24 +0000 2023,1.68896E+18,@Sandr1Dian @GreenpeaceID lebih ga setuju ke kebijakan yg ngasih insentif ke kendaraan listrik pribadi si om,0,0,0,0,in,1.67232E+18,1.68889E+18,Ruangbicaracoid,https://twitter.com/Ruangbicaracoid/status/1688894469767393280
Tue Aug 08 16:34:32 +0000 2023,1.68895E+18,@AnggaPutraF Padahal kendaraan listrik udh banyak wara wiri di jalan,0,0,0,1,in,1.60073E+18,1.68854E+18,aim_iki,https://twitter.com/aim_iki/status/1688879327918874625
Tue Aug 08 15:04:15 +0000 2023,1.68893E+18,Angka Penanaman pohon hingga konversi ke kendaraan listrik berkejaran dengan penambahan jumlah kendaraan bermotor. Ingat,0,0,0,0,in,1.6663E+18,1.68888E+18,erakinimedia,https://twitter.com/erakinimedia/status/1688875866074550272
Tue Aug 08 13:58:45 +0000 2023,1.68891E+18,@mase_aga @imad_shinnyuki @strike_bravo_b baterai untuk perangkat elektronik dan kendaraan listrik aja udah sedestruktif itu tambang dan pengolahannya,0,0,0,0,in,41730943,1.68887E+18,VIVAcoid,https://twitter.com/VIVAcoid/status/1688868173268066305
Tue Aug 08 13:16:47 +0000 2023,1.6889E+18,Pemerintah: subsidi kendaraan listrik  Tapi sumber listriknya masih fosil,0,0,0,0,in,1.60388E+18,1.68886E+18,saifuddin_talk,https://twitter.com/saifuddin_talk/status/1688865102282588160
Tue Aug 08 13:11:26 +0000 2023,1.6889E+18,Prettt lah yang beli kendaraan listrik dengan gimmick-gimmick go green,0,0,0,0,in,268329212,1.68873E+18,PluviophileMrs,https://twitter.com/PluviophileMrs/status/1688848950978326528
Tue Aug 08 12:46:34 +0000 2023,1.68889E+18,IEMS 2023: Pameran Kendaraan Listrik Terbaru Siap Hebohkan Pecinta Otomotif di Indonesia. #IEMS2023 @brin_indonesia  https://t.co/w06mTMtfsQ,0,1,1,3,in,68930552,1.68885E+18,mediaindonesia,https://twitter.com/mediaindonesia/status/1688845970111651840
Tue Aug 08 12:39:12 +0000 2023,1.68889E+18,@handrisontea @bumbelbi1999 @OnlyOnesia @pengarang_sajak Betul. Jika permintaan kendaraan listrik meningkat,0,1,0,0,in,3129786378,1.68878E+18,kejO_Online,https://twitter.com/kejO_Online/status/1688844924505239552
Tue Aug 08 11:52:27 +0000 2023,1.68888E+18,kalo ada politisi atau yang punya power atau humas/brand strategic mana pun tiba-tiba riding the wave isu polusi jakarta ini dengan melicinkan jalan pemasaran kendaraan listrik dan masih bilang ini bentuk solusi jangka panjang,0,0,1,2,in,88352716,1.68884E+18,temponewsroom,https://twitter.com/temponewsroom/status/1688837584817197056
Tue Aug 08 11:46:24 +0000 2023,1.68888E+18,@faisalfais99 @GreenpeaceID Jln2 di ibu kota blm mampu utk kendaraan listrik pribadi.kecuali kendaraan listrik utk transportasi umum.,0,0,1,1,in,90532208,1.68883E+18,ihsansaputro,https://twitter.com/ihsansaputro/status/1688833065425182720
Tue Aug 08 11:32:38 +0000 2023,1.68888E+18,Direktur ILMATE Taufiek Bawazier mengatakan revisi aturan terkait bantuan kendaraan listrik roda dua atau motor listrik akan rampung pekan ini. https://t.co/1JuSthvcvZ,0,0,0,0,in,1184842788,1.68877E+18,RedSaesar,https://twitter.com/RedSaesar/status/1688828461442543618
Tue Aug 08 11:02:04 +0000 2023,1.68887E+18,Pajak Kendaraan Listrik di Indonesia Jadi Sorotan https://t.co/wbXUR4z4hR,0,0,0,0,in,1.36193E+18,1.68883E+18,ruangenerginews,https://twitter.com/ruangenerginews/status/1688827841356636160
Tue Aug 08 10:49:52 +0000 2023,1.68887E+18,"@tempodotco Mungkin kalo jawabannya... Gunakanlah kendaraan listrik. Manfaatkan fasilitas subsidi yg diberikan pemerintah..."" masih kelihatan kalo dia Presiden.  Jawaban IKN pindah menunjukkan dia cuma Kepala Tim Marketing Proyek IKN. Tidak kurang tidak l",1,0,1,2,in,1.63948E+18,1.68883E+18,silvianaanita8,https://twitter.com/silvianaanita8/status/1688827265776594944
Tue Aug 08 09:52:17 +0000 2023,1.68885E+18,@rdngrha coba liat siapa pejabat yg paling ngotot soal kendaraan listrik dan liat perannya di perusahaan batubara,0,0,0,0,in,111885292,1.68873E+18,_eh16,https://twitter.com/_eh16/status/1688822959790764034
Tue Aug 08 09:45:41 +0000 2023,1.68885E+18,@AnggaPutraF Kayaknya kendaraan listrik juga gak terlalu ngefek yaa buat ngurangin polusi karna malah tambah banyak PLTU batubara disekitar jakarta yg bekerja. Otomatis demand listrik kan nambah.,0,0,0,0,in,80248608,1.68878E+18,denmazwachid,https://twitter.com/denmazwachid/status/1688822292401586176
Tue Aug 08 09:33:51 +0000 2023,1.68885E+18,Faisal menyebut intervensi pemerintah sangat besar terhadap ekosistem kendaraan listrik berbasis baterai.    Sumber: https://t.co/LrAJKpRN6L,0,0,0,3,in,137923271,1.68856E+18,_yosi_h,https://twitter.com/_yosi_h/status/1688816497970511872
Tue Aug 08 09:29:41 +0000 2023,1.68884E+18,@anaive__ Pom bensin yg udah menyediakan mesin untuk pengisian kendaraan listrik.,0,0,0,0,in,1229142690,1.68882E+18,sori_dech,https://twitter.com/sori_dech/status/1688815694530719744
Tue Aug 08 09:19:01 +0000 2023,1.68884E+18,@tvOneNews Katanya ada program subsidi kendaraan listrik,0,1,0,2,in,137923271,1.68856E+18,_yosi_h,https://twitter.com/_yosi_h/status/1688813620308959232
Tue Aug 08 09:00:31 +0000 2023,1.68884E+18,Gagalnya upaya pemerintah mendongkrak angka penjualan kendaraan listrik dengan pelbagai program insentif menjadi bukti kebijakan yang dibuat tidak menyentuh akar persoalan.  #MajalahTempo  https://t.co/OAr7sTxAZE,0,0,0,0,in,1.20388E+18,1.68881E+18,antarabiz,https://twitter.com/antarabiz/status/1688810357517897728
Tue Aug 08 08:59:57 +0000 2023,1.68884E+18,@212bowie Pemerintah lebih mudah paksa masyarakat ganti kendaraan listrik daripada ngasih sanksi ke industri,0,0,0,1,in,137923271,1.68856E+18,_yosi_h,https://twitter.com/_yosi_h/status/1688807185273499648
Tue Aug 08 08:55:30 +0000 2023,1.68884E+18,Contohnya soal nikel yang menjadi bahan baku pembuatan baterai kendaraan listrik,0,1,0,0,in,2610895572,1.6888E+18,yunanalamsyah15,https://twitter.com/yunanalamsyah15/status/1688806733794476033
Tue Aug 08 08:42:34 +0000 2023,1.68883E+18,Kontributor signifikan thdp polusi udara adalah PLTU dan subsidi kendaraan listrik masih juga dibanggakan ~ https://t.co/JYgnIcWmEE,0,0,1,1,in,564452373,1.6888E+18,RomandhonMK,https://twitter.com/RomandhonMK/status/1688804993242136576
Tue Aug 08 08:24:35 +0000 2023,1.68883E+18,Contohnya soal nikel yang menjadi bahan baku pembuatan baterai kendaraan listrik,0,2,0,0,in,60442037,1.6888E+18,IzzanNurdin,https://twitter.com/IzzanNurdin/status/1688803589052071937
Tue Aug 08 08:24:16 +0000 2023,1.68883E+18,@mediocrickey Kampanye kendaraan listrik yang bablas...,0,2,0,1,in,137923271,1.68856E+18,_yosi_h,https://twitter.com/_yosi_h/status/1688801462862872576
Tue Aug 08 08:21:48 +0000 2023,1.68883E+18,Skema baru telah disiapkan pemerintah dalam upaya memperluas cakupan penjualan kendaraan listrik bersubsidi.  https://t.co/EGAmXNDrQd,0,0,0,2,in,1.25661E+18,1.68854E+18,Issmud2,https://twitter.com/Issmud2/status/1688800999656607744
Tue Aug 08 08:19:31 +0000 2023,1.68883E+18,Anies gencarkan hoax agar program kendaraan listrik pemerintah gagal!  tannie Harun Masiku Kekecilan Rosie Oklin Kafka Margot NCT 2023 Orochimaru 7YEARS DEBUT LISA KIM TAEHYUNG Jeje Govinda 5 MV Modalin bighit Ollie #ENHYPENxDIVE #CalvinKlein https://t.co/w9aUwpukR9,0,0,0,2,in,1.29481E+18,1.68879E+18,Arian0072,https://twitter.com/Arian0072/status/1688795429302071296
Tue Aug 08 08:02:25 +0000 2023,1.68882E+18,@AnggaPutraF Enak kan pake kendaraan bermotor? Hirup tuh udara dari lobang anus knalpot. Kendaraan Listrik TERBAIK,0,0,0,0,in,604351420,1.68829E+18,CxxNathan,https://twitter.com/CxxNathan/status/1688790477410361344
