created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Mon Aug 14 23:55:24 +0000 2023,1.69124E+18,Kendaraan yg biasanya nggak terawat dan bikin pencemaran udara justru dari kalangan bawah yg sulit beralih ke kendaraan listrik 🙃,0,0,0,0,in,46326409,1.69124E+18,mmaliki_,https://twitter.com/mmaliki_/status/1691237115185836035
Mon Aug 14 23:53:36 +0000 2023,1.69124E+18,Kendaraan listrik yg pembeli termasuk org mampu subsidi,0,2,6,19,in,1.19643E+18,1.69124E+18,floralcrown4,https://twitter.com/floralcrown4/status/1691236441161183240
Mon Aug 14 23:52:43 +0000 2023,1.69124E+18,Awas kalo solusinya kendaraan listrik padahal listriknya masih dari PLTU yang jelas2 ngehasilin polusi lebih parah lagi 😘,0,0,0,0,in,170225698,1.69113E+18,akupastibisa77,https://twitter.com/akupastibisa77/status/1691233794723057664
Mon Aug 14 23:48:04 +0000 2023,1.69124E+18,Polusi udara solusinya kendaraan listrik (EV),0,0,0,0,in,1.31929E+18,1.69113E+18,nftcoey,https://twitter.com/nftcoey/status/1691233448424566784
Mon Aug 14 23:42:12 +0000 2023,1.69123E+18,@KompasTV Ada momentum kalo tdk sanggup beli kendaraan listrik naik sepeda saja.,0,0,0,0,in,1.68279E+18,1.69113E+18,PapaRhey99,https://twitter.com/PapaRhey99/status/1691231528402268164
Mon Aug 14 23:40:50 +0000 2023,1.69123E+18,@regulusaja @txtdrpemerintah Kena pun juga ga masalah sih orang dia juga punya saham di perusahaan kendaraan listrik 😆😆,0,3,0,3,in,9.86467E+17,1.69122E+18,PineksoRoyi1,https://twitter.com/PineksoRoyi1/status/1691227211293241348
Mon Aug 14 23:36:57 +0000 2023,1.69123E+18,@Maz_Fath Kenapa jualan kendaraan listrik,0,0,0,0,in,8.96255E+17,1.69113E+18,bogypratama25,https://twitter.com/bogypratama25/status/1691226923182202880
Mon Aug 14 23:33:12 +0000 2023,1.69123E+18,@KompasTV Sales Kendaraan listrik,0,0,0,0,in,1.31126E+18,1.69123E+18,AhmadSufyan_1,https://twitter.com/AhmadSufyan_1/status/1691225619743617026
Mon Aug 14 23:16:03 +0000 2023,1.69123E+18,@kumparan Kendaraan listrik umum tapi yaaa....😋😅 https://t.co/T2LkLK1Ppc,0,0,0,0,in,552523769,1.69122E+18,KATADATAcoid,https://twitter.com/KATADATAcoid/status/1691224720770035712
Mon Aug 14 23:14:54 +0000 2023,1.69123E+18,@KompasTV Kendaraan listrik mahal dan tdk bertenaga jaminan suku cadang tdk jls,1,2,10,20,in,230040721,1.69122E+18,Petruk_Cawe2,https://twitter.com/Petruk_Cawe2/status/1691223683304689666
Mon Aug 14 23:12:06 +0000 2023,1.69123E+18,Sekarang beralih ke kendaraan listrik jadi jauh lebih mudah. Jadi tunggu apa lagi! Yuk,0,0,0,10,in,1.57585E+18,1.69113E+18,GudegJogja17,https://twitter.com/GudegJogja17/status/1691220138081890304
Mon Aug 14 23:09:43 +0000 2023,1.69123E+18,Bikin pltn aja pak Jokowi. Pakai kendaraan listrik bakal percuma klo bahan bakar listrik yg di gunakan masih pakai batubara,0,1,0,0,in,1.63926E+18,1.69122E+18,Fnmoey_,https://twitter.com/Fnmoey_/status/1691219230602264576
Mon Aug 14 23:06:09 +0000 2023,1.69122E+18,Produsen Kendaraan Listrik VKTR Terima Kredit Rp 250 Miliar dari BCA https://t.co/lluFlHHU3j,4,12,1,0,in,7.59693E+17,1.69122E+18,kumparan,https://twitter.com/kumparan/status/1691217394105298945
Mon Aug 14 23:02:02 +0000 2023,1.69122E+18,Pengen jualan kendaraan listrik aje repot bener. Kebanyakan drama,0,0,0,0,in,1.11983E+18,1.69122E+18,rollingwoles,https://twitter.com/rollingwoles/status/1691216701877293057
Mon Aug 14 22:47:56 +0000 2023,1.69122E+18,@KompasTV Dengan membeli kendaraan listrik.. Berarti Anda mensubsidi orang kaya..,0,0,0,2,in,1.1309E+18,1.69113E+18,ghanipu7ra,https://twitter.com/ghanipu7ra/status/1691215322433695746
Mon Aug 14 22:44:20 +0000 2023,1.69122E+18,pelanggan mendapatkan layanan pemasangan home charging gratis dan juga diskon tarif listrik untuk pengisian daya di jam 22.00 sampai dengan 05.00.   Sekarang beralih ke kendaraan listrik jadi jauh lebih mudah.,0,0,0,0,in,2257471681,1.69101E+18,bimajia00,https://twitter.com/bimajia00/status/1691211915228516352
Mon Aug 14 22:37:02 +0000 2023,1.69122E+18,Sektor transportasi menjadi salah satu penyumbang emisi karbon yang menyebabkan terjadi polusi udara. Alternatif menguranginya dengan beralih ke kendaraan listrik. #publisherstory #manadobacirita https://t.co/UcNXseMCEo,0,0,0,0,in,1.64757E+18,1.69102E+18,JayaManula,https://twitter.com/JayaManula/status/1691209932060995587
Mon Aug 14 22:34:17 +0000 2023,1.69122E+18,Solusi yg ditawarkan pemerintah : pakai kendaraan listrik dan pindah ke IKN.,0,0,0,0,in,1.16473E+18,1.69121E+18,ssyqffjr,https://twitter.com/ssyqffjr/status/1691209622622023687
Mon Aug 14 22:28:48 +0000 2023,1.69122E+18,@KompasTV Itu bukan solusi terbaik saat ini Pak Menteri. memangnya harga kendaraan listrik itu seharga permen??! Gampang banget ngomongnya!,0,0,0,0,in,1.47342E+18,1.69121E+18,Eka_Yuliana_07,https://twitter.com/Eka_Yuliana_07/status/1691208716383821824
Mon Aug 14 22:15:16 +0000 2023,1.69121E+18,@kumparan Kacung partai emang ga pernah mikir ya kalo pltu yang dia bikin juga pake batu bara. Gitu kok suruh warga pake kendaraan listrik,0,1,0,0,in,1.11919E+18,1.69111E+18,makimono,https://twitter.com/makimono/status/1691206970961989632
Mon Aug 14 22:07:23 +0000 2023,1.69121E+18,@detikcom Amerika - cina konflik dagang. Nikel indonesia dikuasai cina tapi menyalahkan orang amerika gak mau invest kendaraan listrik di indonesia. Waras gak sih?,0,0,0,0,in,9.73024E+17,1.69121E+18,siscatriana96,https://twitter.com/siscatriana96/status/1691206596519768064
Mon Aug 14 22:06:24 +0000 2023,1.69121E+18,@azkaSJMobilindo @CNNIndonesia Ujung suruh pake kendaraan listrik ,0,0,0,0,in,1.45292E+18,1.6912E+18,JimKell62585958,https://twitter.com/JimKell62585958/status/1691200122099838978
Mon Aug 14 22:06:09 +0000 2023,1.69121E+18,kendaraan listrik mengurangi polusi they said.,0,1,1,40,in,1.60873E+18,1.69119E+18,PalladinMaster,https://twitter.com/PalladinMaster/status/1691199896848859136
Mon Aug 14 22:02:33 +0000 2023,1.69121E+18,Ayooo ganti ke kendaraan listrik yukkk,0,0,0,0,in,1.03596E+18,1.69101E+18,moza3004,https://twitter.com/moza3004/status/1691187689981382657
Mon Aug 14 21:58:42 +0000 2023,1.69121E+18,@rasjawa kemarin rakyat disuruh pindah kendaraan listrik memangnya tidak pakai duit,0,0,0,1,in,1.21079E+18,1.69089E+18,i_saputr4,https://twitter.com/i_saputr4/status/1691183143901155328
Mon Aug 14 21:55:37 +0000 2023,1.69121E+18,@bikejoon knp kendaraan listrik kesebut terus paling atas ya,0,0,0,0,in,1.55501E+18,1.6911E+18,Wilson_Tan84,https://twitter.com/Wilson_Tan84/status/1691161115940786178
Mon Aug 14 21:54:08 +0000 2023,1.69121E+18,Sonny Keraf: Kendaraan Listrik Solusi Kurangi Polusi di DKI Jakarta https://t.co/oSsKUWFEtA https://t.co/eMLQe5HXfZ,0,0,0,0,in,1.40297E+18,1.69102E+18,anon_miskin,https://twitter.com/anon_miskin/status/1691146269669097472
Mon Aug 14 21:28:24 +0000 2023,1.6912E+18,Kami tidak perlu kendaraan Listrik yg dipromosikan oleh Pejabat setingkat Mentri yg Sombong .... https://t.co/jwlFvOvW9s,0,0,0,0,in,87414293,1.69114E+18,tiankyutipie,https://twitter.com/tiankyutipie/status/1691144201214521344
Mon Aug 14 21:27:31 +0000 2023,1.6912E+18,@hrdbacot @PNS_Ababil Gue jdi kepikiran klo ini akal2an pemerintah nge up udara kotor Jakarta agar rakyatnya suruh beli kendaraan listrik atau ngga ini jdi ajang para Capres nyari suara. Hanya opini ngawur.,0,2,1,1,in,8.29305E+17,1.69111E+18,anamseL_A,https://twitter.com/anamseL_A/status/1691143948075761664
Mon Aug 14 21:24:09 +0000 2023,1.6912E+18,@Partono_ADjem Agenda kendaraan listrik,0,0,0,0,in,1.29581E+18,1.69114E+18,Kolangkalingcuk,https://twitter.com/Kolangkalingcuk/status/1691143679749337088
Mon Aug 14 20:39:00 +0000 2023,1.69119E+18,@Uncle_Gober324 Jualan kendaraan listrik kok gitu amat sih??!!,0,0,0,1,in,436417289,1.69102E+18,kenny_wd11,https://twitter.com/kenny_wd11/status/1691139955995947008
Mon Aug 14 20:20:56 +0000 2023,1.69118E+18,@kompascom Pakai kendaraan umum lah jangan di goreng terus kendaraan listrik...   Pabrik pabrik yang mengeluarkan asap hitam pekat dan asap putih di senggol juga lah,0,0,0,0,in,1.60381E+18,1.69099E+18,Bola_Liar85,https://twitter.com/Bola_Liar85/status/1691139794867552256
Mon Aug 14 19:54:45 +0000 2023,1.69118E+18,@Uncle_Gober324 polusi akibat aktivitas kantor dan industri di sekitar jabotabek sdh padat. mobilisasi kendaraan bermotor jg berperan selain asap industri. disarankan pake kendaraan listrik untuk r2/r4 pribadi sampe disubsidi,0,0,0,0,in,1.13762E+18,1.69102E+18,najaeminspotion,https://twitter.com/najaeminspotion/status/1691139448522911745
Mon Aug 14 18:53:24 +0000 2023,1.69116E+18,@kompascom Udah ada penelitian poplusi dari kanvas rem lebih parah dari polusi knalpot dan kendaraan listrik juga menghasilkan polusi kanvas rem. Kembalikan jembatan penyeberangan atau bikin trowongan penyeberangan!,0,0,0,0,in,9.23541E+17,1.69101E+18,BYTriantono,https://twitter.com/BYTriantono/status/1691127487617728512
Mon Aug 14 17:54:25 +0000 2023,1.69115E+18,@jokowi Ramalan saya: * pake kendaraan listrik * pindah IKN,0,0,0,0,in,1003000160,1.69108E+18,habe39,https://twitter.com/habe39/status/1691126941670338561
Mon Aug 14 17:46:12 +0000 2023,1.69114E+18,Pasti solusinya kendaraan listrik kan. Terus bakal kena denda buat kendaraan yg ga lolos uji emisi / belum uji emisi 😌,0,1,0,0,in,354850374,1.69113E+18,msakti,https://twitter.com/msakti/status/1691126422398799872
Mon Aug 14 17:45:11 +0000 2023,1.69114E+18,@AsepWitoko @agusabah1980 Berita ginian kalau di blow up terus pasti ujungnya dagang. Kendaraan listrik.,0,0,0,0,in,46693036,1.69112E+18,inilahdotcom,https://twitter.com/inilahdotcom/status/1691120128661069824
Mon Aug 14 17:44:07 +0000 2023,1.69114E+18,Solusi Cabe mahal = tanam depan rumah Minyak goreng mahal = coba makan rebusan saja Polusi asap = coba ganti kendaraan listrik atau jalan kaki aja Tak mampu beli rumah = kurangi gaya hidup Daging mahal = makan keong sawah Beras mahal = diet lah Pengen kaya = ternak kalajengking,0,0,0,0,in,8.91494E+17,1.69102E+18,Uman40162132,https://twitter.com/Uman40162132/status/1691117793276813312
