created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Aug 01 23:47:16 +0000 2023,1.68652E+18,Bisnis kendaraan listrik,0,0,0,0,in,1.60757E+18,1.68652E+18,UwohMe,https://twitter.com/UwohMe/status/1686524026955628544
Tue Aug 01 23:46:15 +0000 2023,1.68652E+18,@cobeh2022 Subsidi kendaraan listrik Oh ini toh tujuan aseng d datangkan ke indo  Hemmmmms Yg punya pabrik kendaraan listrik dia Yg subsidi dia jga Pengguna kendaraan listrik org² dia jga Pantas sja dia makin kya,0,0,8,24,in,1.60757E+18,1.68645E+18,UwohMe,https://twitter.com/UwohMe/status/1686523769387696128
Tue Aug 01 23:30:04 +0000 2023,1.68652E+18,#SelamatPagiJogja | Kompas : Kendaraan Listrik. RI Perlu Standarisasi Baterai,0,0,0,0,in,189059637,1.68652E+18,sonorafmjogja,https://twitter.com/sonorafmjogja/status/1686519696974356480
Tue Aug 01 23:21:04 +0000 2023,1.68652E+18,@DokterTifa Sepertinya ini lambang tesla produk kendaraan listrik 😁😁🫢,0,0,0,0,in,1.45991E+18,1.68635E+18,GobezMia,https://twitter.com/GobezMia/status/1686517431328763904
Tue Aug 01 21:08:07 +0000 2023,1.68648E+18,India Minta Tesla Gandeng Perusahaan China Sebagai Pemasok Kendaraan Listrik https://t.co/2ioD3KvBWG,0,0,0,0,in,118646322,1.68648E+18,Bisniscom,https://twitter.com/Bisniscom/status/1686483974867365888
Tue Aug 01 18:21:14 +0000 2023,1.68644E+18,@susipudjiastuti @NikkeiAsia Di Malaysia ada kebijakan approved permit (AP) utk sgala kendaraan listriknya diperingkas bu. AP itu sperti import license,0,1,10,9,in,1.27162E+18,1.68643E+18,PuspaXelfi,https://twitter.com/PuspaXelfi/status/1686431803606003712
Tue Aug 01 17:40:49 +0000 2023,1.68643E+18,Guna menggaet invistor yg banyak Pemerintah melalui KSP @Dr_Moeldoko merombak kebijakan tentang kendaraan listrik  #MoeldokoPenjagaNKRI https://t.co/vxqW6DMl2v,0,1,0,0,in,1.51378E+18,1.68641E+18,pt_shsaceh,https://twitter.com/pt_shsaceh/status/1686410386344714240
Tue Aug 01 16:15:43 +0000 2023,1.68641E+18,langkah PLN untuk terus menyediakan infrastruktur sehingga pengguna kendaraan listrik semakin nyaman,0,0,0,0,in,1.43868E+18,1.6864E+18,TribunMataraman,https://twitter.com/TribunMataraman/status/1686395592086634496
Tue Aug 01 16:15:42 +0000 2023,1.68641E+18,untuk menjalin kemitraan dengan Fulcrum Consortium terkait pengembangan teknologi baterai kendaraan listrik. Kolaborasi ini merupakan langkah strategis untuk membangun ekosistem kendaraan listrik di tanah air. PLN merupakan salah satu pemegang saham di IBC. Kolaborasi ini adalah,0,1,0,0,in,1546988936,1.68616E+18,rahmatawalin,https://twitter.com/rahmatawalin/status/1686372096623153152
Tue Aug 01 15:16:55 +0000 2023,1.6864E+18,PLN ULP Tulungagung telah menyediakan Stasiun Pengisian Kendaraan Listrik Umum (SPKLU) untuk mobil listrik. https://t.co/9AviixkSi2,0,0,0,0,in,1.6757E+18,1.68637E+18,trenasiadotcom,https://twitter.com/trenasiadotcom/status/1686367938524413952
Tue Aug 01 14:33:29 +0000 2023,1.68638E+18,Kementerian ESDM telah menetapkan tarif pengisian daya kendaraan listrik di SPKLU. Untuk pengisian ultra fast charging,0,3,11,12,in,1.40859E+18,1.68636E+18,kakak_ica,https://twitter.com/kakak_ica/status/1686358595997433856
Tue Aug 01 13:43:33 +0000 2023,1.68637E+18,@txtdrpemerintah ntar kayak di cina. investor bangke yg datang. motor dan mobilnya pada burik. udah banyak terlantar mobil dan motor di cina karna gak laku oleh kualitas.  ini mah fix bisa dijadikan tuk memuluskan kendaraan listrik tersebut ke indo. ntar ,0,0,1,0,in,552523769,1.68635E+18,KATADATAcoid,https://twitter.com/KATADATAcoid/status/1686352976892592128
Tue Aug 01 13:27:02 +0000 2023,1.68637E+18,5 Tantangan Adopsi Kendaraan Listrik di Indonesia #TrenAsia https://t.co/YbgkYwzcFp,0,0,0,0,in,30617522,1.68635E+18,WartaEkonomi,https://twitter.com/WartaEkonomi/status/1686347298555760642
Tue Aug 01 12:49:54 +0000 2023,1.68636E+18,Kepala Staf Kepresidenan (KSP) sekaligus Ketua Perkumpulan industri Kendaraan Listrik Indonesia (Periklindo) @Dr_Moeldoko memastikan pemerintah akan merevisi aturan persyaratan subsidi motor listrik baik unit baru maupun motor konversi  #MoeldokoPenjagaNKRI https://t.co/2jtXIMq3Dx,0,0,0,0,in,18129942,1.68633E+18,tempodotco,https://twitter.com/tempodotco/status/1686332518931611648
Tue Aug 01 12:27:35 +0000 2023,1.68635E+18,Pengusaha SPKLU Minta Tarif Isi Baterai Kendaraan Listrik Dinaikkan https://t.co/3A2q1MzgyM,0,0,1,1,in,23343960,1.68633E+18,kompascom,https://twitter.com/kompascom/status/1686325035861221376
Tue Aug 01 12:05:01 +0000 2023,1.68635E+18,ADL Ungkap Lima Tantangan Indonesia dalam Proses Menuju Kendaraan Listrik https://t.co/ym6Xq1BV5v,0,0,0,0,in,18129942,1.68632E+18,tempodotco,https://twitter.com/tempodotco/status/1686318157357817856
Tue Aug 01 11:33:05 +0000 2023,1.68634E+18,Pemerintah Wajib Standardisasi Baterai Kendaraan Listrik,0,0,0,0,in,127756257,1.6863E+18,dotsemarang,https://twitter.com/dotsemarang/status/1686301743527645187
Tue Aug 01 11:06:17 +0000 2023,1.68633E+18,Pemerintah Targetkan 1.500 Unit Pengisi Daya Kendaraan Listrik pada 2024 #TempoOtomotif https://t.co/cHfPW5sOpw,1,1,0,9,in,260686783,1.68629E+18,setkabgoid,https://twitter.com/setkabgoid/status/1686293783242305536
Tue Aug 01 10:36:33 +0000 2023,1.68633E+18,Minimnya infrastruktur diyakini bisa sangat mempengaruhi tingkat minat masyarakat untuk menggunakan kendaraan listrik https://t.co/4gWs4ILnBb,0,1,0,0,in,18129942,1.68629E+18,tempodotco,https://twitter.com/tempodotco/status/1686293202020802560
Tue Aug 01 10:09:13 +0000 2023,1.68632E+18,Program ENTREV Diharapkan Percepat Ekosistem Kendaraan Listrik #TempoOtomotif https://t.co/QfklOSuFf9,0,1,0,0,in,18129942,1.68629E+18,tempodotco,https://twitter.com/tempodotco/status/1686287919986929665
Tue Aug 01 09:37:07 +0000 2023,1.68631E+18,Pemerintah Diminta Seragamkan Baterai Kendaraan Listrik,0,0,0,0,in,1.57253E+18,1.68628E+18,sahabatdotkom,https://twitter.com/sahabatdotkom/status/1686284106370613248
Tue Aug 01 09:25:28 +0000 2023,1.68631E+18,Perusahaan listrik negara ini berencana membangun 300 ribu unit fasilitas pengisian daya kendaraan listrik untuk mencapai target net zero emission di Indonesia pada 2060.   Lalu,2,0,0,1,in,41730943,1.68628E+18,VIVAcoid,https://twitter.com/VIVAcoid/status/1686283912128151553
Tue Aug 01 09:08:41 +0000 2023,1.6863E+18,Keberadaan standar baterai kian krusial di tengah perkembangan ekosistem kendaraan listrik. Dengan demikian,0,0,0,0,in,133157248,1.68618E+18,zeronol0,https://twitter.com/zeronol0/status/1686274933058613248
Tue Aug 01 09:04:00 +0000 2023,1.6863E+18,Hotel Aruss Semarang Punya Fasilitas Stasiun Pengisian Daya Kendaraan Listrik https://t.co/mecGPZW8yx  #Semarang  #blog,0,0,0,0,in,8.26732E+17,1.68627E+18,bskjikemenperin,https://twitter.com/bskjikemenperin/status/1686274600551034880
Tue Aug 01 08:32:22 +0000 2023,1.68629E+18,Pemerintah Dorong Percepatan Pembangunan Ekosistem Kendaraan Listrik  #KabarKabinet https://t.co/FXiJWRawlk https://t.co/ubVQs5lYGF,0,0,0,0,in,1.42816E+18,1.68627E+18,halobelanja_id,https://twitter.com/halobelanja_id/status/1686269907288375297
Tue Aug 01 08:30:03 +0000 2023,1.68629E+18,Asosiasi Industri Sepeda Motor Listrik Dukung Rencana Perluasan Sasaran Subsidi Kendaraan Listrik #TempoBisnis https://t.co/sMziXV1Kxx,0,0,0,0,in,1.11127E+18,1.68626E+18,akbaralif04,https://twitter.com/akbaralif04/status/1686255424717410304
Tue Aug 01 08:09:04 +0000 2023,1.68629E+18,Jokowi dan Menteri Terkait Bahas Aturan Investasi Kendaraan Listrik #TempoOtomotif https://t.co/n3bKQRfnPr,0,1,6,9,in,1.29532E+18,1.68624E+18,neng_di2,https://twitter.com/neng_di2/status/1686240398338052096
Tue Aug 01 07:53:55 +0000 2023,1.68628E+18,Hampir 90 Persen Jalan Tol di China Dilengkapi Tiang Pengisian Daya Kendaraan Listrik  https://t.co/Vsu5DFJRQ5  #otomotif #jalantol #pengisiandaya #kendaraanlistrik #ElectricVehicle  #mobillistrik #China,0,0,0,0,in,1.28307E+18,1.68624E+18,pantaucom_,https://twitter.com/pantaucom_/status/1686240339802419200
Tue Aug 01 07:53:08 +0000 2023,1.68628E+18,Pemerintah Kaji Bebaskan Pajak Impor Kendaraan Listrik https://t.co/mMTZzni1pv,0,2,18,20,in,1.25802E+18,1.68623E+18,ReIawanMoeldoko,https://twitter.com/ReIawanMoeldoko/status/1686233835774820352
