created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Aug 22 22:46:05 +0000 2023,1.69412E+18,@tempodotco Pengguna kendaraan listrik bukannya msh sangat sedikit ya.. Dan polusi krn kendaraan bermotor jg baru salah satu penyebab polusi. Cuma dunia sdh menuju kendaraan listrik,0,0,0,0,in,1.63098E+18,1.69396E+18,AnwarOjat,https://twitter.com/AnwarOjat/status/1694084710102900773
Tue Aug 22 22:18:11 +0000 2023,1.69411E+18,Tolak Ide Heru Budi Minta ASN Eselon IV Beli Kendaraan Listrik,0,0,0,0,in,1.54719E+18,1.69404E+18,ittmktechnology,https://twitter.com/ittmktechnology/status/1694038807899930984
Tue Aug 22 20:30:44 +0000 2023,1.69408E+18,@jokowi Semoga sehat yaa pak ! Pulang dari Tanzania kan biasanya beda suhu disana ! Jangan lupa pak genjot pemasaran kendaraan listrik untuk NKRI lebih bersih dari polusi !!! 👍,0,0,0,0,in,1.54719E+18,1.69403E+18,ittmktechnology,https://twitter.com/ittmktechnology/status/1694032260784398769
Tue Aug 22 17:28:20 +0000 2023,1.69404E+18,Benar Perkataan kami Tarif Listrik akan naik maka ini Pejabat gencar memberikan hanya sekali saja berupa subsidi pd kendaraan listrik setelah itu Pemilik kendaraan listrik akan membengkak seluruhnya  https://t.co/F2KZYKl9bL,0,1,0,0,in,1.54719E+18,1.69403E+18,ittmktechnology,https://twitter.com/ittmktechnology/status/1694032258351636731
Tue Aug 22 17:02:19 +0000 2023,1.69403E+18,Kendaraan listrik bukannya aman tapi masalah akan timbul terus menerus.Inilah Trik marketing biar untung di oknum dan buntung di customer,0,0,0,0,in,1.61026E+18,1.69113E+18,SlnIndri,https://twitter.com/SlnIndri/status/1694027707989037173
Tue Aug 22 17:02:18 +0000 2023,1.69403E+18,Kenapa oknum pejabat gencar ke mbl listrik karena Sudah ada kesepakatan antara pengusaha kendaraan listrik dgn oknum pejabat.Apalagi Tarif Listrik selalu naik.Pintarnya oknum pejabat diberikan subsidi kepada pembeli tapi pembeli seterusnya akan rugi besar  https://t.co/fQHD7SVsSe,0,0,0,0,in,9.77841E+17,1.69403E+18,hand_oy,https://twitter.com/hand_oy/status/1694027123584012721
Tue Aug 22 16:44:13 +0000 2023,1.69403E+18,@KompasTV Pemimpin bodoh dengan enaknya ngomong rakyat suruh ganti kendaraan listrik bagi orang yang gampang korupsi tentu gak masalah Lo rakyat kerja UMR nya aja di bawah 5 JT dah terlanjur kridit motor / mobil yang berbahan fosil mikir pak kalo bikin ke,0,0,4,2,in,1.21111E+18,1.69402E+18,ZidWorld_,https://twitter.com/ZidWorld_/status/1694023827335045365
Tue Aug 22 16:41:54 +0000 2023,1.69403E+18,Apa karena ada bagian penguasa yg bermain di batubara dan industri kendaraan listrik sehingga pemerintah lembek dalam menangani Industri dan PLTU?,0,0,0,0,in,596453732,1.694E+18,JatengPos,https://twitter.com/JatengPos/status/1693999047768699209
Tue Aug 22 16:35:16 +0000 2023,1.69403E+18,Kemaren pejabat dki gunakan anggaran untuk pake kendaraan listrik,0,1,0,1,in,1.24429E+18,1.694E+18,YudhaShanny2,https://twitter.com/YudhaShanny2/status/1693995361738907977
Tue Aug 22 16:28:48 +0000 2023,1.69402E+18,WALHI menyebut Pj Gubernur DKI Heru Budi hanya “mengamplifikasi keinginan” Menko Luhut Pandjaitan yang menggencarkan penjualan kendaraan listrik dengan subsidi pembelian  Kenapa Kendaraan Listrik disebut 'Solusi Palsu' untuk Atasi Polusi Udara? https://t.co/ZFjH9hUUZy,0,0,0,0,in,1.6856E+18,1.69397E+18,antxbu,https://twitter.com/antxbu/status/1693973677447278653
Tue Aug 22 16:03:42 +0000 2023,1.69402E+18,Ujung2 nya naikin bbm dali2 mengurangi pemakaian kendaraan pribadi + project kendaraan listrik,0,0,3,2,in,567966875,1.69397E+18,lawjusticeco,https://twitter.com/lawjusticeco/status/1693965522311012416
