created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Fri Aug 11 17:39:37 +0000 2023,1.69006E+18,@zcaraids @cursedkidd emang nih ya kendaraan listrik suka tiba tiba spawn,0,0,0,0,in,38482755,1.69003E+18,jabluk,https://twitter.com/jabluk/status/1690031443337224192
Fri Aug 11 16:23:37 +0000 2023,1.69004E+18,Kendaraan Listrik,0,0,0,0,in,1.45032E+18,1.69003E+18,trenotoid,https://twitter.com/trenotoid/status/1690028317683183616
Fri Aug 11 16:04:30 +0000 2023,1.69003E+18,Cek Sepeda motor listrik 1200W brushless magnet permanen kecepatan motor 55 km/jam kendaraan listrik mewah kelas atas dengan harga Rp16.659.000. Dapatkan di Shopee sekarang! https://t.co/PPVLVKqzCJ https://t.co/ThjieVEK64,0,0,0,0,in,1.4772E+18,1.69002E+18,littlegriffinn,https://twitter.com/littlegriffinn/status/1690022596287533056
Fri Aug 11 15:58:36 +0000 2023,1.69003E+18,@CNNIndonesia Aneh bgt masa ganti Kendaraan listrik pemda yang ga seberapa banyak itu,0,0,0,0,in,198547867,1.69002E+18,sodikwuryanto,https://twitter.com/sodikwuryanto/status/1690019559384969216
Fri Aug 11 15:52:04 +0000 2023,1.69003E+18,PT Indika Energy hadirkan INVI guna mendukung program pemerintah dalam adopsi kendaraan listrik di Indonesia https://t.co/wHSu2oKnwH,0,0,0,0,in,75278246,1.68986E+18,bukalapar,https://twitter.com/bukalapar/status/1690007184266903554
Fri Aug 11 15:48:49 +0000 2023,1.69003E+18,@txtdrjkt kendaraan listrik butuh cas baterai nya dari PLTU batubara. kendaraan listrik udah mulai rame,0,0,0,0,in,1.58582E+18,1.68995E+18,mhdgunturrr,https://twitter.com/mhdgunturrr/status/1690004868646187009
Fri Aug 11 15:29:20 +0000 2023,1.69002E+18,mau dapet proyek kendaraan listrik juga pak? wkwkkwkk,0,0,0,0,in,1.15388E+18,1.69E+18,sahabatguling,https://twitter.com/sahabatguling/status/1690003255584067587
Fri Aug 11 15:17:16 +0000 2023,1.69002E+18,ini orang-orang pada ngetwit kondisi kualitas udara Jabodetabek beberapa hari belakangan beneran peduli atau sok-sokan peduli?  jangan sampe ujungnya malah promosi kendaraan listrik ya!!,0,0,0,0,in,1.0814E+18,1.68986E+18,tigapuluh95,https://twitter.com/tigapuluh95/status/1689999429695131648
Fri Aug 11 14:33:04 +0000 2023,1.69001E+18,PT Adira Dinamika Multi Finance Tbk (Adira Finance) menyebut pembiayaan terhadap kendaraan listrik di perusahaannya mencapai Rp 67,0,0,0,0,in,1.60618E+18,1.68986E+18,M_abdurrohim27,https://twitter.com/M_abdurrohim27/status/1689998393311936513
Fri Aug 11 14:28:06 +0000 2023,1.69001E+18,@Bisniscom Mau jualan kendaraan listrik loe ya? Ketaker.. noh di timur laut jakarta isinya kendaraan konvensional semua ngapung diatas aer,0,0,0,0,in,55486800,1.68997E+18,_txtFromPegawe,https://twitter.com/_txtFromPegawe/status/1689991253977714688
Fri Aug 11 14:18:54 +0000 2023,1.69E+18,@CNNIndonesia Sama subsidi kendaraan listrik gak khawatir bah🤣🤣,0,0,0,0,in,9.88271E+17,1.68999E+18,arprynd,https://twitter.com/arprynd/status/1689986721763729408
Fri Aug 11 14:12:29 +0000 2023,1.69E+18,Kendaraan listrik tapi cara ngehasilin energi listrik masih pake batubara 🗿🗿🗿🗿🗿,0,0,0,1,in,148304921,1.68992E+18,awenHNc,https://twitter.com/awenHNc/status/1689985952687747072
Fri Aug 11 13:57:17 +0000 2023,1.69E+18,@Bisniscom Oke kalo kita turutin katakanlah pada pake kendaraan listrik tapi ternyata polusi udah masih parah. Pertanyaan nya kira kira siapa yg bakal disalahin?,0,1,0,0,in,23343960,1.68999E+18,kompascom,https://twitter.com/kompascom/status/1689985355934744577
Fri Aug 11 13:53:10 +0000 2023,1.69E+18,@Metro_TV Kendaraan listrik gmn ngu?,0,0,2,2,in,933981673,1.68998E+18,jumainali,https://twitter.com/jumainali/status/1689982874727149568
Fri Aug 11 13:30:07 +0000 2023,1.68999E+18,Hmmm. Mungkin bapak lupa jakarta ini juga dikepung oleh PLTU Oiaaaa saya lupa karena solusi pejabat kita untuk polusi itu hanya satu yaitu KENDARAAN LISTRIK yang saham produsennya banyak dimiliki pejabat negeri ini,0,0,0,0,in,49511444,1.68992E+18,marsyita46,https://twitter.com/marsyita46/status/1689981308569858048
Fri Aug 11 13:24:48 +0000 2023,1.68999E+18,@kompascom Opo2 kendaraan listrik,0,0,1,0,in,79166149,1.68998E+18,inharyant,https://twitter.com/inharyant/status/1689980524146962432
Fri Aug 11 13:06:47 +0000 2023,1.68999E+18,Skala prioritasnya emang harus kendaraan listrik? Serius nanya.,0,0,0,0,in,734478409,1.68997E+18,Nutkingcall_,https://twitter.com/Nutkingcall_/status/1689980375135916032
