created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Thu Aug 24 20:49:19 +0000 2023,1.69481E+18,@CNNIndonesia Mungkin. Tapi itu juga cara ampuh utk menambah kemacetan ekstrim Jakarta demi cuan  segelintir pebisnis kendaraan listrik.🤣,0,0,0,6,in,1.55003E+18,1.69474E+18,HenryS75761541,https://twitter.com/HenryS75761541/status/1694814162915106898
Thu Aug 24 20:12:19 +0000 2023,1.6948E+18,@democrazymedia Jaman kendaraan listrik,0,0,0,3,in,545264533,1.69474E+18,WAHYU_UNIFORM,https://twitter.com/WAHYU_UNIFORM/status/1694783763581128757
Thu Aug 24 19:06:38 +0000 2023,1.69479E+18,🧐😳🙄kok beli kendaraan listrik ? Macet nya jd tetap dong atau malah makin parah ? Kenapa bukan publc transport yg di perbaiki dan ya itu yg pakai listrik bikin jabotabek linko .,0,0,0,0,in,154941618,1.69477E+18,SENDYYeah,https://twitter.com/SENDYYeah/status/1694774930116874738
Thu Aug 24 18:48:31 +0000 2023,1.69478E+18,@CNNIndonesia Kendaraan listrik itu butuh berpuluh2 th Keburu ampeggg &amp  mata pedesss,0,0,0,0,in,1.37857E+18,1.69456E+18,DeimosLordSeven,https://twitter.com/DeimosLordSeven/status/1694749035142557726
Thu Aug 24 18:13:25 +0000 2023,1.69477E+18,Eta kendaraan listrik deui wae nu dibahas,0,0,0,0,in,1.66104E+18,1.69471E+18,amelcewaw36645,https://twitter.com/amelcewaw36645/status/1694746015847637321
Thu Aug 24 17:24:00 +0000 2023,1.69476E+18,@tempodotco Dari mulai sang raja sampai hulubalang dibawahnya solusinya cuma satu : kendaraan listrik.Dan sebagian cebong goblog memganggap itu ide https://t.co/EUaZBcZj6U kontol,1,7,3,8,in,576755999,1.69474E+18,bengkeldodo,https://twitter.com/bengkeldodo/status/1694743465056473323
Thu Aug 24 16:44:45 +0000 2023,1.69475E+18,@Murafa1127 @HaKa_Bagoes @IgnatiusRyd @Wicaksono_J @CNNIndonesia @KementerianLHK Saya pilih kendaraan listrik dan disubsidi untuk kendaraan umum bukan kendaraan pribadi... Tapi pengusaha besar motor,0,0,0,0,in,1.37396E+18,1.69468E+18,AtomicData1,https://twitter.com/AtomicData1/status/1694739393330962648
Thu Aug 24 16:30:31 +0000 2023,1.69475E+18,@Outstandjing Kan opung kita nyuruh pakai kendaraan listrik supaya PT Toba pemain utamanya bisa semakin sejahterah,3,20,1,11,in,17128975,1.69474E+18,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1694739312037044685
Thu Aug 24 16:18:31 +0000 2023,1.69475E+18,@geloraco Setuju. Sampai polusi pun dianjurkan nabung selama wfh untuk beli kendaraan listrik 😆,0,2,2,4,in,28707111,1.69474E+18,sheque,https://twitter.com/sheque/status/1694738418688012763
Thu Aug 24 16:08:23 +0000 2023,1.69474E+18,oh ....  jadi dukung juga kendaraan listrik .... https://t.co/W9vckIjdSC,0,2,0,0,in,1.26322E+18,1.69474E+18,txt_zar,https://twitter.com/txt_zar/status/1694738366510895149
Thu Aug 24 15:52:12 +0000 2023,1.69474E+18,@liputan6dotcom Inilah perjalanan menuju akhir kendaraan berbahan bakar bensin.  Dimulailah era kendaraan listrik.,0,0,0,0,in,1.56169E+18,1.69462E+18,justmiyanoshiho,https://twitter.com/justmiyanoshiho/status/1694735773822808114
Thu Aug 24 15:51:53 +0000 2023,1.69474E+18,Kendaraan Listrik: Solusi Polusi Udara Jakarta yang Komprehensif https://t.co/ZehDfyuZMJ,0,0,0,1,in,1.67353E+18,1.69472E+18,gendut71teng2,https://twitter.com/gendut71teng2/status/1694732558490308906
Thu Aug 24 15:50:33 +0000 2023,1.69474E+18,@forarvr @ACReyhan98 @GMambruk @Niatralalaaa_ @yongkyputrau @sosmedkeras @poldametrojaya Banyak yang gatahu kayaknya kalo listrik Jawa-Bali kelebihan pasokan sehingga perlu dipake dalam bentuk lain: kendaraan listrik,0,1,12,15,in,271922617,1.69473E+18,RidhaIntifadha,https://twitter.com/RidhaIntifadha/status/1694727833560703065
Thu Aug 24 15:48:20 +0000 2023,1.69474E+18,India kemarin udah sukses mendaratin spacecraft di kutub selatan bulan.  Kita baru mau naik kelas ke kendaraan listrik aja dah dibentur2in SJW sama PLTU.,0,0,0,0,in,1495261788,1.6942E+18,aryandivauzhie_,https://twitter.com/aryandivauzhie_/status/1694723746291216634
Thu Aug 24 15:48:07 +0000 2023,1.69474E+18,Cara mengurangi dampak polusi udara versi pejabat:  1. Subsidi kendaraan listrik 2. WFH 3. Disemprot water cannon  Ada tambahan?,0,0,0,8,in,201448863,1.69468E+18,aris_prmn,https://twitter.com/aris_prmn/status/1694723400013623542
Thu Aug 24 15:37:49 +0000 2023,1.69474E+18,@Chaceonne @autumnfellas @convomfs Kirain di sana mayoritas pake kendaraan listrik,0,0,0,0,in,68930552,1.69472E+18,mediaindonesia,https://twitter.com/mediaindonesia/status/1694717810801566172
Thu Aug 24 15:25:03 +0000 2023,1.69473E+18,@QQReza135 @_Banyoe Ternyata Bahaya kendaraan listrik.,0,1,0,0,in,8.38327E+17,1.69463E+18,goesman02,https://twitter.com/goesman02/status/1694716506293370891
Thu Aug 24 15:06:16 +0000 2023,1.69473E+18,✅ Uji emisi kendaraan ✅ Doa minta hujan ✅ Sistem WFH bagi ASN ✅ Wacana 4 in 1 ✅ Menyiram air di jalan ✅ Tilang uji emisi ✅ Penggunaan oli palsu ✅ Ajakan beli kendaraan listrik  ❌ evaluasi dan asesmen sistem pembuangan limbah PLTU ❌ perbaikan sistem transportasi publik,0,0,0,0,in,306093604,1.69463E+18,day6real,https://twitter.com/day6real/status/1694714179004096996
Thu Aug 24 14:50:02 +0000 2023,1.69472E+18,@tvOneNews Bukan nya kemarin di suruh beli kendaraan listrik oleh yg pny kuasa 🤭,0,0,0,0,in,1.01141E+18,1.69468E+18,akunugrahaa,https://twitter.com/akunugrahaa/status/1694711118588186688
Thu Aug 24 14:48:39 +0000 2023,1.69472E+18,@liputan6dotcom Begini amat strategi supaya kendaraan listrik laku,0,0,0,0,in,1481657562,1.69463E+18,pancajkt,https://twitter.com/pancajkt/status/1694705247430774927
Thu Aug 24 14:26:27 +0000 2023,1.69472E+18,PENGAMAT kebijakan publik dari Universitas Trisakti Trubus Rahadiansyah  menilai wacana Pj Gubernur DKI Jakarta Heru Budi Hartono yang mengimbau  aparatur sipil negara (ASN) DKI untuk bisa membeli kendaraan listrik  menggunakan tunjangan transportasi sangat kontradiktif.…,0,0,0,0,in,1.33079E+18,1.6947E+18,bisnisindo_id,https://twitter.com/bisnisindo_id/status/1694703877369758164
Thu Aug 24 14:21:16 +0000 2023,1.69472E+18,@piki_ajah @tempodotco Kesempatan jadi marketing kendaraan listrik.,0,0,0,2,in,1.08698E+18,1.69469E+18,24forseven_,https://twitter.com/24forseven_/status/1694702304069624219
Thu Aug 24 14:12:01 +0000 2023,1.69471E+18,@tempodotco Kendaraan listrik tuh kan ada kereta mrt tj sama ojol listrik?,0,0,0,0,in,241424511,1.6947E+18,ariefikhsanudin,https://twitter.com/ariefikhsanudin/status/1694700072687354136
Thu Aug 24 13:59:51 +0000 2023,1.69471E+18,@kompascom Alasan: - kendaraan - bahan bakar - bakar sampah - oli - mobil/motor tua  Faktanya - PLTU &amp  pabrik sekitaran jabodetabek - musim kemarau - tidak ada hujan - JUALAN kendaraan listrik,0,1,0,0,in,70927623,1.69469E+18,maztommy,https://twitter.com/maztommy/status/1694690999392727228
Thu Aug 24 13:49:33 +0000 2023,1.69471E+18,@tempodotco @taufik_ipul Lah  nabung Nabung Nabung Buat Kendaraan listrik,0,4,8,20,in,230040721,1.69469E+18,Petruk_Cawe2,https://twitter.com/Petruk_Cawe2/status/1694689972165677252
Thu Aug 24 13:36:31 +0000 2023,1.69471E+18,@tempodotco Belum dibutuhkan... Fokuskan kendaraan listrik kepada kendaraan transportasi publik dulu mas,0,1,0,0,in,1960939220,1.69469E+18,aminologi,https://twitter.com/aminologi/status/1694687829266456976
Thu Aug 24 13:31:05 +0000 2023,1.6947E+18,Investor Kakap di Balik Manuver INDY Demi Kendaraan Listrik https://t.co/tOkgLvmVSq https://t.co/NNaQ3JDlXS,0,3,2,2,in,483531313,1.69469E+18,widodolestari,https://twitter.com/widodolestari/status/1694686483238764555
Thu Aug 24 13:24:49 +0000 2023,1.6947E+18,@infomaya_id @sosmedkeras @poldametrojaya Beli kendaraan listrik kwkw. Abis itu tercemar gara2 baru bara kwkw,0,0,0,0,in,1.43834E+18,1.69469E+18,genie037,https://twitter.com/genie037/status/1694685591148138757
Thu Aug 24 13:15:57 +0000 2023,1.6947E+18,Yang harus digaungkan itu angkutan umum. Bukan bisnis kendaraan listrik.   https://t.co/QaUPO58zYa,0,0,0,0,in,1.47944E+18,1.69469E+18,egyptmoses911,https://twitter.com/egyptmoses911/status/1694685537574212088
Thu Aug 24 12:57:14 +0000 2023,1.6947E+18,Kendaraan listrik kayanya kurang baik ya buat dipakai malam-malam,1,2,5,15,in,7.80554E+17,1.69468E+18,asboediono_id,https://twitter.com/asboediono_id/status/1694680166977733080
Thu Aug 24 12:39:54 +0000 2023,1.69469E+18,@widodolestari Kendaraan listrik punya kompeni ontinya arung malah nggak dianggap,0,0,0,0,in,221197073,1.69468E+18,Johny_Ardy,https://twitter.com/Johny_Ardy/status/1694679289399300292
Thu Aug 24 12:35:49 +0000 2023,1.69469E+18,Virus Covid Varian Eris. Yang terkena lgsg batuk2. Konon obatnye adalah kendaraan listrik dan pindah ibukota,0,0,0,1,in,1.60463E+18,1.69454E+18,Kalibrasi100,https://twitter.com/Kalibrasi100/status/1694679020103942357
Thu Aug 24 12:27:18 +0000 2023,1.69469E+18,tidak terlalu mengikuti perdebatan kendaraan bbm vs kendaraan listrik guna mengurangi polusi karena aku ngepit 😛,0,0,0,0,in,326087101,1.69467E+18,regytok,https://twitter.com/regytok/status/1694672834768077275
Thu Aug 24 12:21:58 +0000 2023,1.69469E+18,Tetep aja: kendaraan listrik solusinya 🤣,0,0,0,2,in,50983948,1.69467E+18,masekoID,https://twitter.com/masekoID/status/1694672243794850143
Thu Aug 24 12:18:25 +0000 2023,1.69469E+18,＿＿＿＿＿＿＿＿＿  Ganjar berharap kendaraan listrik diperkuat agar kelestarian lingkungan bisa terjaga  `  ￣￣🐬￣O ￣.￣￣￣`  ￣￣🐬￣O ￣. 🐳    。    o         🐟  ＊     🐳    。    o         🐟  o #GanjarMajukanNKRI #GanjarMajukanNKRI https://t.co/A0G6h858kj,0,0,0,0,in,3329029736,1.69467E+18,p023456,https://twitter.com/p023456/status/1694671641455018342
