created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Fri Aug 04 18:19:05 +0000 2023,1.68753E+18,Investasi Baterai Kendaraan Listrik LG Senilai Rp 142 Triliun Temui Titik Terang https://t.co/znrCH61gAo,0,0,0,0,in,305657272,1.68753E+18,ilhamiasnawi,https://twitter.com/ilhamiasnawi/status/1687528600780894209
Fri Aug 04 11:00:00 +0000 2023,1.68742E+18,Ini lima hal yang harus diperhatikan oleh para calon pembeli kendaraan listrik di tanah air.  https://t.co/j37vni81ol,0,0,0,1,in,4897217173,1.68742E+18,netralnews,https://twitter.com/netralnews/status/1687418101946830848
Fri Aug 04 09:58:04 +0000 2023,1.6874E+18,Penasaran dengan kemampuan dari kendaraan listrik yang sudah hadir di Indonesia?   Ayo coba kendaraan listrik impianmu di GIIAS The 30th! Selain bisa mencoba berbagai fitur dan performa kendaraan yang tangguh,0,0,0,0,in,38626363,1.68738E+18,damoniac,https://twitter.com/damoniac/status/1687375093348159489
Fri Aug 04 08:09:06 +0000 2023,1.68738E+18,PLN Gandeng ABB Sakti Industri Perkuat Jaringan Pengisian Daya Kendaraan Listrik https://t.co/Hk0x6ldbrY,0,1,2,19,in,1.13581E+18,1.68736E+18,bahlillahadalia,https://twitter.com/bahlillahadalia/status/1687362877517414401
Fri Aug 04 07:30:54 +0000 2023,1.68737E+18,@ohkeidoki @kegblgnunfaedh Klo kendaraan listrik tempat baterai &amp  chargernya ada tutupannya biasanya,0,0,0,1,in,1.6404E+18,1.68729E+18,ptni_s1nggalang,https://twitter.com/ptni_s1nggalang/status/1687360224536170497
Fri Aug 04 07:20:34 +0000 2023,1.68736E+18,Saya merasa yakin dan optimis dengan pertemuan bersama CEO LG Energy Solution dan anggota konsorsium lainnya dalam upaya menindaklanjuti proyek pembangunan ekosistem baterai kendaraan listrik senilai Rp142 triliun antara Konsorsium BUMN dengan Konsorsium LG. https://t.co/pgu5Wb7OdD,0,0,0,0,in,1.60211E+18,1.68705E+18,thegeje,https://twitter.com/thegeje/status/1687333734981525504
Fri Aug 04 07:10:01 +0000 2023,1.68736E+18,@panca66 memaksa masyarakat membeli kendaraan listrik jualanmu dengan memakai subsidi dari Uang Rakyat sendiri adalah BADJINGAN...algoritmamu adalah Halalkan Garong APBN demi gelembungkan harta warisan...gtu kan Moeldog?,0,0,0,1,in,1302678668,1.68733E+18,kangyusuf_,https://twitter.com/kangyusuf_/status/1687330304242098176
Fri Aug 04 06:46:12 +0000 2023,1.68735E+18,Di Balik Ambisi Kendaraan Listrik,0,0,0,0,in,47596019,1.68733E+18,liputan6dotcom,https://twitter.com/liputan6dotcom/status/1687329782902751232
Fri Aug 04 05:56:03 +0000 2023,1.68734E+18,@FuzaFirdaus Solusinya yaa kendaraan listrik,0,0,0,1,in,47274731,1.68732E+18,okezonenews,https://twitter.com/okezonenews/status/1687323727157936128
Fri Aug 04 05:24:46 +0000 2023,1.68733E+18,@CNNIndonesia Ya makanya subsidi kendaraan listrik batalin aja,0,0,0,0,in,8.30821E+17,1.68731E+18,petrominer_com,https://twitter.com/petrominer_com/status/1687309898282094593
Fri Aug 04 05:11:08 +0000 2023,1.68733E+18,Subsidi kendaraan listrik Hallo 🤐,0,0,0,0,in,1123789453,1.6873E+18,karimatafm1033,https://twitter.com/karimatafm1033/status/1687295657328119809
Fri Aug 04 05:09:03 +0000 2023,1.68733E+18,Investasi Baterai Kendaraan Listrik LG Senilai Rp 142 Triliun Temui Titik Terang https://t.co/HtBnWAndkl,0,0,0,0,in,1.6757E+18,1.68729E+18,trenasiadotcom,https://twitter.com/trenasiadotcom/status/1687286248766070784
Fri Aug 04 04:45:00 +0000 2023,1.68732E+18,LG Lanjutkan Megaproyek Pabrik Baterai Kendaraan Listrik Rp142 Triliun di Indonesia https://t.co/6U8TDQLlZK,0,0,0,0,in,18129942,1.68728E+18,tempodotco,https://twitter.com/tempodotco/status/1687279578388336645
Fri Aug 04 03:54:35 +0000 2023,1.68731E+18,@DokterTifa Opung ama mudoko bisnis kendaraan listrik juga,0,0,0,0,in,1.6269E+18,1.68728E+18,miskifairuzah,https://twitter.com/miskifairuzah/status/1687277141141155840
Fri Aug 04 03:50:03 +0000 2023,1.68731E+18,Kolaborasi dengan PLN sekaligus menegaskan komitmen ABB untuk membangun ekosistem kendaraan listrik yang lebih ramah lingkungan  #pln #haleyorapower #abb #kendaraanlistrik #homecharging #petrominer  https://t.co/yJ13Qai7x7,0,1,0,0,in,7.59693E+17,1.68727E+18,kumparan,https://twitter.com/kumparan/status/1687268371937783808
Fri Aug 04 03:36:03 +0000 2023,1.68731E+18,Insentif Kendaraan Listrik Diperluas,0,0,0,1,in,224193527,1.68726E+18,bobyindonesia,https://twitter.com/bobyindonesia/status/1687258146413445123
Fri Aug 04 02:53:27 +0000 2023,1.6873E+18,#KARIMATA.NET 09.53 Secara umum masyarakat membeli sepeda listrik karena gaya hidup dan karena efesiensi.  Namun pemerintah telah menerbitkan regulasi dan kendaraan listrik itu hanya bisa dikendarai di tempat tertentu. Hal itu tertuang dalam Pasal 5 Permenhub No 45 Tahun 2020. https://t.co/ZTCdehkBZD,0,1,0,0,in,1.57114E+18,1.68712E+18,alumniatpu79,https://twitter.com/alumniatpu79/status/1687238652001406977
Fri Aug 04 02:16:04 +0000 2023,1.68729E+18,Subaru Targetkan 50% Penjualannya untuk Kendaraan Listrik pada 2030 #TrenAsia https://t.co/9WfOoiVNWa,0,1,0,0,in,245401858,1.68715E+18,FadlyCulrose,https://twitter.com/FadlyCulrose/status/1687156554007732226
Fri Aug 04 01:49:34 +0000 2023,1.68728E+18,LG Lanjutkan Pembangunan Pabrik Baterai Kendaraan Listrik Rp 142 Triliun #TempoBisnis https://t.co/h8rR26KUDl,0,1,2,18,in,1.02133E+18,1.68714E+18,PresidenKopi,https://twitter.com/PresidenKopi/status/1687143861611868160
Fri Aug 04 01:39:53 +0000 2023,1.68728E+18,Kendaraan listrik bagaimana pak. Lanjut disubsidi apa gimana hahaha,1,0,2,1,in,135795460,1.68713E+18,detikfinance,https://twitter.com/detikfinance/status/1687125125110407168
